appid,name,refined_tier,refined_reason,primary_terms,support_terms,broad_terms,primary_term_count,support_term_count,hit_tracked_term_count,possible_tagspam,total_ratings_pos_neg,positive_ratio,steamspy_owners,steamspy_genre,steamspy_top_tags,steamspy_top_tags_with_scores,want_details,candidate_reason,bucket,matched_terms,relevance_score,reaction_rank,steamspy_positive,steamspy_negative,steamspy_owners_midpoint,steamspy_tags,steamspy_hit_terms,steam_catalog_name,steamspy_name,last_modified,price_change_number,steam_catalog_source,steam_catalog_fetched_at,steamspy_developer,steamspy_publisher,steamspy_userscore,steamspy_score_rank,steamspy_average_forever,steamspy_median_forever,steamspy_price,steamspy_initialprice,steamspy_discount,steamspy_ccu,steamspy_languages,steamspy_hit_types,is_term_match,forced_include,candidate_by_term_and_reactions,candidate_by_popular_fallback,broad_term_count
1428310,The Test: Final Revelation,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Choose Your Own Adventure; Detective; Immersive Sim; Interactive Fiction; Investigation; Multiple Endings; Mystery; Story Rich; Survival Horror; Visual Novel,,,11,0,16,True,5360,0.9800373134328358,"0 .. 20,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Choices Matter; Choose Your Own Adventure; Detective; Horror; Immersive Sim; Interactive Fiction; Investigation; Multiple Endings; Mystery; Open World; RPG; Simulation; Singleplayer; Story Rich; Survival Horror; Visual Novel,44,2718,5253,107,10000.0,,RPG; Simulation; Choices Matter; Choose Your Own Adventure; Detective; Horror; Immersive Sim; Interactive Fiction; Investigation; Multiple Endings; Mystery; Open World; Singleplayer; Story Rich; Survival Horror; Visual Novel,The Test: Final Revelation,The Test: Final Revelation,1751133895.0,35942703.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Randumb Studios,Randumb Studios,0.0,,0.0,0.0,199.0,199.0,0.0,1.0,,genre; tag,True,False,True,False,0
597180,Old World,A_core_strong,>=2 primary top-tag signals and reactions>=500,Character Customization; Story Rich; Tactical RPG,,,3,0,16,True,4673,0.8219559169698266,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,4X; Action; Character Customization; City Builder; Grand Strategy; Management; Open World; RPG; Sandbox; Simulation; Singleplayer; Story Rich; Strategy; Survival; Tactical RPG; Turn-Based Strategy,34,2960,3841,832,350000.0,,RPG; Simulation; Strategy; 4X; Action; Character Customization; City Builder; Grand Strategy; Management; Open World; Sandbox; Singleplayer; Story Rich; Survival; Tactical RPG; Turn-Based Strategy,Old World,Old World,1780401792.0,36366778.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Mohawk Games,Hooded Horse,0.0,,0.0,0.0,3999.0,3999.0,0.0,474.0,,genre; tag,True,False,True,False,0
1054510,Survivalist: Invisible Strain,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Choices Matter; Conversation,,,4,0,16,True,3579,0.871193070690137,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Choices Matter; Colony Sim; Conversation; Open World; RPG; RTS; Sandbox; Simulation; Stealth; Strategy; Survival; Third Person; Zombies,36,3565,3118,461,150000.0,,Action; Adventure; RPG; Simulation; Strategy; Action RPG; Character Customization; Choices Matter; Colony Sim; Conversation; Open World; RTS; Sandbox; Stealth; Survival; Third Person; Zombies,Survivalist: Invisible Strain,Survivalist: Invisible Strain,1777304857.0,36596532.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Bob,Ginormocorp Incorporated,0.0,,0.0,0.0,1199.0,1199.0,0.0,258.0,,genre; tag,True,False,True,False,0
1700870,Clanfolk,A_core_strong,>=2 primary top-tag signals and reactions>=500,Immersive Sim; Story Rich; Tactical RPG,,,3,0,16,True,3108,0.9111969111969112,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; City Builder; Colony Sim; God Game; Immersive Sim; Management; Open World; RPG; RTS; Sandbox; Simulation; Singleplayer; Story Rich; Strategy; Survival; Tactical RPG,33,3878,2832,276,350000.0,,RPG; Simulation; Strategy; Action; Adventure; City Builder; Colony Sim; God Game; Immersive Sim; Management; Open World; RTS; Sandbox; Singleplayer; Story Rich; Survival; Tactical RPG,Clanfolk,Clanfolk,1779785384.0,36506723.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,MinMax Games Ltd.,Hooded Horse,0.0,,0.0,0.0,2999.0,2999.0,0.0,386.0,,genre; tag,True,False,True,False,0
271260,Star Control: Origins,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Choose Your Own Adventure; Conversation; Multiple Endings; Story Rich,,,5,0,16,True,2617,0.7355750859763087,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action-Adventure; Adventure; Choices Matter; Choose Your Own Adventure; Conversation; Multiple Endings; Open World; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Third Person; Third-Person Shooter,37,4346,1925,692,350000.0,,Action; Adventure; Simulation; Action-Adventure; Choices Matter; Choose Your Own Adventure; Conversation; Multiple Endings; Open World; RPG; Sandbox; Shooter; Singleplayer; Story Rich; Strategy; Third Person; Third-Person Shooter,Star Control®: Origins,Star Control: Origins,1770142625.0,35340093.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Stardock Entertainment,Stardock Entertainment,0.0,,0.0,0.0,1999.0,1999.0,0.0,7.0,,genre; tag,True,False,True,False,0
730390,Raji: An Ancient Epic,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Female Protagonist; Investigation; Lore-Rich; Lovecraftian; Mystery; Story Rich; Walking Simulator,,,8,0,16,True,2512,0.8204617834394905,"0 .. 20,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Female Protagonist; First-Person; Investigation; Lore-Rich; Lovecraftian; Mystery; Open World; RPG; Singleplayer; Story Rich; Survival; Third Person; Walking Simulator,34,4457,2061,451,10000.0,,Action; Adventure; Action RPG; Action-Adventure; Female Protagonist; First-Person; Investigation; Lore-Rich; Lovecraftian; Mystery; Open World; RPG; Singleplayer; Story Rich; Survival; Third Person; Walking Simulator,Raji: An Ancient Epic,Raji: An Ancient Epic,1763663874.0,36723066.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Nodding Heads Games,Nodding Heads Games,0.0,,0.0,0.0,624.0,2499.0,75.0,2.0,,genre; tag,True,False,True,False,0
92100,DETOUR,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,16,True,1786,0.6136618141097424,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,29,5435,1096,690,150000.0,,Strategy; Action; Adventure; FPS; First-Person; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Survival; Third Person; Zombies,DETOUR,DETOUR,1545364420.0,26388145.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,"Geoff 'Zag' Keene, Richard Keene",Geoff 'Zag' Keene,0.0,,0.0,0.0,199.0,199.0,0.0,1.0,,genre; tag,True,False,True,False,0
909660,Vagrus - The Riven Realms,A_core_strong,>=2 primary top-tag signals and reactions>=500,Character Customization; Choices Matter; Choose Your Own Adventure; CRPG; JRPG; Lore-Rich; Mystery; Narrative; Story Rich; Strategy RPG,,,10,0,16,True,1418,0.8547249647390691,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Character Customization; Choices Matter; Choose Your Own Adventure; CRPG; JRPG; Lore-Rich; Mystery; Narrative; Open World; RPG; Sandbox; Singleplayer; Story Rich; Strategy; Strategy RPG; Turn-Based Strategy,43,6211,1212,206,150000.0,,RPG; Strategy; CRPG; Character Customization; Choices Matter; Choose Your Own Adventure; JRPG; Lore-Rich; Mystery; Narrative; Open World; Sandbox; Singleplayer; Story Rich; Strategy RPG; Turn-Based Strategy,Vagrus - The Riven Realms,Vagrus - The Riven Realms,1780420433.0,36448311.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Lost Pilgrims Studio,Lost Pilgrims Studios,0.0,,0.0,0.0,2999.0,2999.0,0.0,81.0,,genre; tag,True,False,True,False,0
355150,gravilon,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,16,True,1248,0.594551282051282,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,29,6653,742,506,350000.0,,Adventure; Strategy; Action; FPS; First-Person; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Survival; Third Person; Zombies,gravilon,gravilon,1511231788.0,26388145.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,,,0.0,,0.0,0.0,299.0,299.0,0.0,1.0,,genre; tag,True,False,True,False,0
351490,Intergalactic Bubbles,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,16,True,1182,0.7876480541455161,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,29,6876,931,251,350000.0,,Action; Adventure; FPS; First-Person; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,Intergalactic Bubbles,Intergalactic Bubbles,1649966974.0,26388145.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Hellscape Games,Hellscape Games,0.0,,0.0,0.0,199.0,199.0,0.0,5.0,,tag,True,False,True,False,0
370510,Marble Mayhem: Fragile Ball,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,16,True,1099,0.6733393994540491,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,29,7142,740,359,350000.0,,Action; Adventure; FPS; First-Person; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,Marble Mayhem: Fragile Ball,Marble Mayhem: Fragile Ball,1756075012.0,36094575.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,"Bimboosoft Co.,Ltd.",Senpai Industrial Studios,0.0,,0.0,0.0,199.0,199.0,0.0,1.0,,tag,True,False,True,False,0
1241520,The Horrorscope,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Choose Your Own Adventure; Conversation; Immersive Sim; Interactive Fiction; Multiple Endings; Story Rich; Survival Horror; Visual Novel,,,9,0,16,True,1096,0.9406934306569344,"0 .. 20,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Conversation; Horror; Immersive Sim; Interactive Fiction; Multiple Endings; Open World; RPG; Simulation; Singleplayer; Story Rich; Survival; Survival Horror; Visual Novel,41,7160,1031,65,10000.0,,Adventure; RPG; Simulation; Choices Matter; Choose Your Own Adventure; Conversation; Horror; Immersive Sim; Interactive Fiction; Multiple Endings; Open World; Singleplayer; Story Rich; Survival; Survival Horror; Visual Novel,The Horrorscope,The Horrorscope,1750085227.0,36253786.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Randumb Studios,Randumb Studios,0.0,,0.0,0.0,199.0,199.0,0.0,0.0,,genre; tag,True,False,True,False,0
340070,Battle Ranch: Pigs vs Plants,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,16,True,1053,0.4938271604938271,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,29,7309,520,533,150000.0,,Strategy; Action; Adventure; FPS; First-Person; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Survival; Third Person; Zombies,Battle Ranch: Pigs vs Plants,Battle Ranch: Pigs vs Plants,1756074847.0,36094575.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Playboom,Senpai Industrial Studios,0.0,,0.0,0.0,199.0,199.0,0.0,1.0,,genre; tag,True,False,True,False,0
369400,Let the Cat in,A_core_strong,>=2 primary top-tag signals and reactions>=500,Female Protagonist; Story Rich; Survival Horror; Walking Simulator,,,4,0,16,True,992,0.7711693548387096,"0 .. 20,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; Female Protagonist; First-Person; FPS; Horror; Open World; RPG; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Survival Horror; Walking Simulator; Zombies,31,7544,765,227,10000.0,,Strategy; Action; Adventure; FPS; Female Protagonist; First-Person; Horror; Open World; RPG; Shooter; Simulation; Singleplayer; Story Rich; Survival; Survival Horror; Walking Simulator; Zombies,,Let the Cat in,,,,,Eforb,Eforb,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,genre; tag,True,False,True,False,0
371670,Rolling Sun,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,16,True,835,0.4850299401197604,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,29,8310,405,430,150000.0,,Adventure; Strategy; Action; FPS; First-Person; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Survival; Third Person; Zombies,Rolling Sun,Rolling Sun,1492977249.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Mystik'Art,Mystik'Art,0.0,,0.0,0.0,199.0,199.0,0.0,0.0,,genre; tag,True,False,True,False,0
391420,Gun Rocket,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,16,True,717,0.7210599721059973,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,29,9028,517,200,350000.0,,Action; Adventure; FPS; First-Person; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,Gun Rocket,Gun Rocket,1781564120.0,33078735.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,"Space Wedgie, LLC","Space Wedgie, LLC",0.0,,0.0,0.0,199.0,199.0,0.0,1.0,,genre; tag,True,False,True,False,0
3418690,消失的航班，还有她她她！Lost in the secret!,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Choose Your Own Adventure; CRPG; Immersive Sim; Multiple Endings; Mystery; Strategy RPG; Visual Novel,,,8,0,16,True,700,0.9242857142857144,"50,000 .. 100,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action RPG; Adventure; Choose Your Own Adventure; CRPG; First-Person; Horror; Immersive Sim; Multiple Endings; Mystery; RPG; Simulation; Singleplayer; Strategy; Strategy RPG; Visual Novel,33,9144,647,53,75000.0,,Action; Adventure; RPG; Simulation; Strategy; Action RPG; CRPG; Choose Your Own Adventure; First-Person; Horror; Immersive Sim; Multiple Endings; Mystery; Singleplayer; Strategy RPG; Visual Novel,消失的航班，还有她她她！Lost in the secret!,消失的航班，还有她她她！Lost in the secret!,1747792618.0,29993100.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Humongous Pictures,Insomnia Bear,0.0,,0.0,0.0,1999.0,1999.0,0.0,234.0,,genre; tag,True,False,True,False,0
1423370,NOeSIS_羽化,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; CRPG; Interactive Fiction; JRPG; Multiple Endings; Mystery; Story Rich; Visual Novel,,,8,0,16,True,695,0.9913669064748202,"50,000 .. 100,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Adventure; Choices Matter; CRPG; First-Person; FPS; Horror; Interactive Fiction; JRPG; Multiple Endings; Mystery; RPG; Simulation; Singleplayer; Story Rich; Strategy; Visual Novel,39,9182,689,6,75000.0,,Adventure; RPG; Simulation; CRPG; Choices Matter; FPS; First-Person; Horror; Interactive Fiction; JRPG; Multiple Endings; Mystery; Singleplayer; Story Rich; Strategy; Visual Novel,NOeSIS02_羽化,NOeSIS_羽化,1653380493.0,35557495.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Classic Chocolat,"Red × Balloon, Hikare 个人汉化",0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,genre; tag,True,False,True,False,0
416080,The Odyssey: Winds of Athena,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,16,True,562,0.6352313167259787,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; God Game; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,31,10221,357,205,150000.0,,Action; Adventure; Simulation; Strategy; FPS; First-Person; God Game; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Singleplayer; Story Rich; Survival; Third Person; Zombies,The Odyssey: Winds of Athena,The Odyssey: Winds of Athena,1756074899.0,36094575.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Liquid Dragon Studios,Senpai Industrial Studios,0.0,,0.0,0.0,499.0,499.0,0.0,0.0,,genre; tag,True,False,True,False,0
394540,Spaceport Hope,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,16,True,482,0.7717842323651453,"100,000 .. 200,000",,,,False,,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,29,11114,372,110,150000.0,,Action; Adventure; FPS; First-Person; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,Spaceport Hope,Spaceport Hope,1492978215.0,36475536.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,team BitClub,"team BitClub , Sunken Treasure Games",0.0,,0.0,0.0,199.0,199.0,0.0,0.0,,genre; tag,True,False,False,False,0
1135260,The Falconeer: Revolution Remaster,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Character Customization; Dynamic Narration; Immersive Sim; Lore-Rich; Mystery; Story Rich,,,7,0,16,True,478,0.7677824267782427,"50,000 .. 100,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Character Customization; Dynamic Narration; Immersive Sim; Lore-Rich; Mystery; Open World; RPG; Sandbox; Simulation; Singleplayer; Story Rich; Third Person; Third-Person Shooter,34,11162,367,111,75000.0,,Action; Adventure; RPG; Simulation; Action RPG; Action-Adventure; Character Customization; Dynamic Narration; Immersive Sim; Lore-Rich; Mystery; Open World; Sandbox; Singleplayer; Story Rich; Third Person; Third-Person Shooter,The Falconeer: Revolution Remaster,The Falconeer: Revolution Remaster,1770895782.0,36094575.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Tomas Sala,Wired Productions,0.0,,0.0,0.0,1999.0,1999.0,0.0,4.0,,genre; tag,True,False,False,False,0
